,categories,name,prices,site,url
3044,"['cbd', 'cbd e-juice', 'concentrates', 'e-juice', 'pure cbd', 'vendors']",Premium CBD e-Liquid 30ml [100mg CBD] (Pure CBD),"[['', '30.00']]",herbapproach.com,https://herbapproach.com/product/premium-cbd-e-liquid-30ml-100mg-cbd-pure-cbd/
3045,"['cbd', 'cbd edibles', 'cbd pets', 'creating brighter days']",Longevity Arthritis Pet Treats (Creating Brighter Days),"[['', '28.00']]",herbapproach.com,https://herbapproach.com/product/longevity-arthritis-pet-treats-creating-brighter-days/
3046,"['concentrates', 'distillate', 'hooti distillate syringe', 'hooti extracts']",Gorilla Glue #4 THC Distillate (Hooti Extracts),"[['', '45.00']]",herbapproach.com,https://herbapproach.com/product/gorilla-glue-4-thc-distillate/
3047,"['cbd', 'cbd e-juice', 'concentrates', 'e-juice', 'pure cbd', 'vendors']",Premium CBD e-Liquid 30ml [300mg CBD] (Pure CBD),"[['', '50.00']]",herbapproach.com,https://herbapproach.com/product/premium-cbd-e-liquid-30ml-300mg-cbd-pure-cbd/
3048,"['chocolate', 'edibles', 'sweet jane edibles']",Milk Chocolate Cream Cookies 150mg THC (Sweet Jane),"[['', '15.00']]",herbapproach.com,https://herbapproach.com/product/milk-chocolate-cream-cookies-150mg-thc-sweet-jane/
3049,"['chocolate', 'edibles', 'sweet jane edibles']",White Chocolate Cream Cookies 150mg THC (Sweet Jane),"[['', '15.00']]",herbapproach.com,https://herbapproach.com/product/white-chocolate-cream-cookies-sweet-jane/
3050,"['accessories', 'rolling papers', 'zig zag']",Zig Zag Rolling Papers – Green Cut Corners,"[['', '3.50']]",herbapproach.com,https://herbapproach.com/product/zig-zag-rolling-papers-green-cut-corners/
3051,"['cbd', 'cbd edibles', 'mota edibles']",Milk Chocolate 85mg CBD / 6mg CBD-A Bar (MOTA),"[['', '18.00']]",herbapproach.com,https://herbapproach.com/product/milk-chocolate-cbd-bar-mota/
3052,"['cbd', 'cbd tincture & topicals', 'organa']",Organic CBD Infused Body Lotion (Organa),"[['', '35.00']]",herbapproach.com,https://herbapproach.com/product/organic-cbd-infused-body-lotion-organa/
3053,"['budtanicals', 'cbd', 'cbd capsules']",30mg CBD Dominant 0:1 Capsules (Budtanicals),"[['', '55.00']]",herbapproach.com,https://herbapproach.com/product/30mg-cbd-dominant-01-capsules-budtanicals/
3054,"['drinks', 'edibles', 'mota edibles']",Lemon Sencha Temple Tea (Mota),"[['', '19.00']]",herbapproach.com,https://herbapproach.com/product/lemon-sencha-temple-tea-mota/
3055,"['candies', 'edibles', 'foods / cooking', 'mota edibles']",Infused Dried Kiwi 80mg THC / 10mg CBD (MOTA),"[['', '15.00']]",herbapproach.com,https://herbapproach.com/product/infused-dried-kiwi-80mg-thc-10mg-cbd-thc-mota-2/
3056,"['concentrates', 'hash']",Super Afghan Hash,"[['', '25.00']]",herbapproach.com,https://herbapproach.com/product/super-afghan-hash/
3057,"['concentrates', 'distillate', 'kleerx distillate', 'kleerx distillate mix-n-match']",Clementine Distillate (KleerX),"[['', '35.00']]",herbapproach.com,https://herbapproach.com/product/clementine-distillate-kleerx/
3058,"['concentrates', 'distillate', 'kleerx distillate', 'kleerx distillate mix-n-match']",Orange Cookies THC Distillate (KleerX),"[['', '35.00']]",herbapproach.com,https://herbapproach.com/product/orange-cookies-thc-distillate-kleerx/
3059,"['concentrates', 'distillate', 'kleerx distillate', 'kleerx distillate mix-n-match']",Original THC Distillate (KleerX),"[['', '40.00']]",herbapproach.com,https://herbapproach.com/product/original-thc-distillate-kleerx/
3060,"['cannalife', 'topicals & tinctures']",Hybrid Tincture (Cannalife),"[['', '50.00']]",herbapproach.com,https://herbapproach.com/product/hybrid-tincture-cannalife/
3061,"['concentrates', 'flash deal', 'packs', 'phyto extractions', 'shatter', 'vendors']",Phyto Extractions Shatter Mix and Match,"[['', '150.00']]",herbapproach.com,https://herbapproach.com/product/phyto-shatter-mix-and-match/
3062,"['concentrates', 'flash deal', 'hooti extracts', 'hooti extracts shatter', 'packs', 'shatter', 'vendors']",Hooti Extracts Shatter Mix and Match,"[['', '150.00']]",herbapproach.com,https://herbapproach.com/product/hooti-extracts-shatter-mix-and-match-2/
3063,"['concentrates', 'distillate', 'hooti extracts', 'vaporizer']",THC Distillate Vaporizer Pen Starter Kit (Hooti Extracts),"[['', '100.00']]",herbapproach.com,https://herbapproach.com/product/thc-distillate-starter-kit-hooti-extracts/
3064,"['concentrates', 'distillate', 'flash deal', 'hooti extracts', 'hooti mix-n-match', 'packs', 'vaporizer', 'vendors']",Hooti THC Distillate Pen Cartridge Mix and Match,"[['', '120.00']]",herbapproach.com,https://herbapproach.com/product/hooti-pen-distillate-cartridge-mix-match/
3065,"['concentrates', 'distillate', 'flash deal', 'hooti extracts', 'packs', 'vendors']",Hooti Extracts Distillate Mix and Match,[],herbapproach.com,https://herbapproach.com/product/hooti-extracts-distillate-mix-match/
3066,"['concentrates', 'distillate', 'flash deal', 'kleerx distillate', 'packs']",KleerX Distillate Mix and Match,"[['', '90.00']]",herbapproach.com,https://herbapproach.com/product/kleerx-distillate-mix-and-match/
3067,"['cbd', 'cbd concentrates', 'cbd vaporizers', 'concentrates', 'culture', 'distillate', 'vendors']",Vape Pen 250mg CBD (Culture),"[['', '60.00']]",herbapproach.com,https://herbapproach.com/product/vape-pen-250mg-cbd-culture/
3068,"['concentrates', 'distillate', 'hooti distillate syringe', 'hooti extracts']",Pink Death THC Distillate (Hooti Extracts),"[['', '45.00']]",herbapproach.com,https://herbapproach.com/product/pink-kush-thc-distillate-hooti-extracts/
3069,"['concentrates', 'vaporizer', 'yocan']",Evolve – Extracts Vaporizer Pen – Quartz Dual Coil (Yocan),"[['', '50.00']]",herbapproach.com,https://herbapproach.com/product/evolve-vaporizer-pen-quartz-coil-yocan/
3070,"['cannalife', 'concentrates', 'phoenix tears']",317mg THC Phoenix Tears (Cannalife),"[['', '30.00']]",herbapproach.com,https://herbapproach.com/product/317mg-thc-phoenix-tears-cannalife/
3071,"['concentrates', 'flash deal', 'packs', 'pennybags extracts', 'shatter', 'vendors']",Pennybags Extracts Mix and Match,[],herbapproach.com,https://herbapproach.com/product/pennybags-mix-n-match/
3072,"['concentrates', 'flash deal', 'hooti extracts', 'packs', 'shatter', 'vendors']",Hooti Extracts Shatter Mix and Match,"[['', '100.00']]",herbapproach.com,https://herbapproach.com/product/hooti-extracts-shatter-mix-and-match/
3073,"['concentrates', 'flash deal', 'packs', 'rosin', 'squish extracts']",Squish Extracts Rosin Mix and Match,"[['. Choose any 3 flavours', '$140']]",herbapproach.com,https://herbapproach.com/product/squish-extracts-mix-n-match/
3074,"['chocolate', 'edibles', 'sweet jane edibles']",Dark Chocolate Almonds 150mg THC (Sweet Jane),"[['', '15.00']]",herbapproach.com,https://herbapproach.com/product/dark-chocolate-almonds-thc-sweet-jane/
3075,"['cbd tincture & topicals', 'organa']",CBD Infused Chamomile Bath Salts (Organa),"[['', '15.00']]",herbapproach.com,https://herbapproach.com/product/cbd-infused-chamomile-bath-salts-organa/
3076,"['concentrates', 'distillate', 'flash deal', 'pyro extracts', 'vaporizer']",THC Distillate Cartridge and Vaporizer Mix and Match (Pyro Extracts),"[['', '90.00']]",herbapproach.com,https://herbapproach.com/product/thc-distillate-mix-match-pyro-extracts/
3077,"['concentrates', 'crystalline extracts', 'hooti extracts']",THC-A (Hooti Extracts),"[['', '70.00']]",herbapproach.com,https://herbapproach.com/product/thc-a-hooti-extracts/
3078,"['concentrates', 'hooti extracts', 'live resin']",Gorilla Glue Live Resin (Hooti Extractions),"[['', '50.00']]",herbapproach.com,https://herbapproach.com/product/gorilla-glue-live-resin-hooti-extracts/
3079,"['concentrates', 'hooti extracts', 'live resin']",Strawberry Cough Live Resin (Hooti Extracts),"[['', '50.00']]",herbapproach.com,https://herbapproach.com/product/strawberry-cough-live-resin-hooti-extracts/
3080,"['concentrates', 'distillate', 'flash deal', 'pyro extracts', 'vaporizer']",THC Distillate Vaporizer Cartridges (Pyro Extracts),"[['', '40.00']]",herbapproach.com,https://herbapproach.com/product/thc-distillate-cartridges-pyro-extracts/
3081,"['concentrates', 'distillate', 'pyro extracts', 'vaporizer']",THC Distillate Vaporizer Kit (Pyro Extracts),"[['', '50.00']]",herbapproach.com,https://herbapproach.com/product/thc-distillate-vaporizer-kit-pyro-extracts/
3082,"['concentrates', 'vaporizer', 'yocan']",Evolve-C Extracts Vaporizer Pen (Yocan),"[['', '55.00']]",herbapproach.com,https://herbapproach.com/product/evolve-c-extracts-vaporizer-pen-yocan/
3083,"['concentrates', 'flash deal', 'packs', 'phyto extractions', 'shatter']",Phyto Extractions Shatter 3 Pack,[],herbapproach.com,https://herbapproach.com/product/phyto-extractions-3-pack/
3084,"['concentrates', 'distillate', 'hooti distillate syringe', 'hooti extracts']",Raw THC Distillate (Hooti Extracts),"[['', '45.00']]",herbapproach.com,https://herbapproach.com/product/raw-thc-distillate-hooti-extracts/
3085,"['concentrates', 'hooti extracts', 'live resin']",Durban Poison Live Resin (Hooti Extracts),"[['', '50.00']]",herbapproach.com,https://herbapproach.com/product/durban-poison-live-resin-hooti-extracts/
3086,"['concentrates', 'hooti extracts', 'live resin']",Purple Kush Live Resin (Hooti Extracts),"[['', '50.00']]",herbapproach.com,https://herbapproach.com/product/purple-kush-live-resin-hooti-extracts/
3087,"['concentrates', 'phoenix tears', 'viridesco']",Full Plant Extract Organic Hemp Oil 1450mg CBD / 221mg THC (Viridesco),"[['', '140.00']]",herbapproach.com,https://herbapproach.com/product/full-plant-extract-organic-hemp-oil-1450mg-cbd-221mg-thc-viridesco/
3088,"['concentrates', 'flash deal', 'flyte concentrates', 'keyy concentrates', 'vaporizer']",Flyte/Keyy Pen Cartridge Mix and Match,"[['', '120.00']]",herbapproach.com,https://herbapproach.com/product/flyte-pen-cartridge-mix-match/
3089,"['concentrates', 'pyro extracts', 'pyro extracts rosin', 'rosin']",Girl Scout Cookies Rosin (Pyro Extracts),"[['', '50.00']]",herbapproach.com,https://herbapproach.com/product/girl-scout-cookies-rosin-pyro-extracts/
3090,"['concentrates', 'distillate', 'hooti extracts', 'vaporizer']",THC Distillate Cartridge (Hooti Extracts),"[['', '50.00']]",herbapproach.com,https://herbapproach.com/product/thc-distillate-cartridge-hooti-extracts/
3091,"['concentrates', 'mr. dank', 'shatter']",Blackberry OG Shatter (Mr. Dank),"[['', '35.00']]",herbapproach.com,https://herbapproach.com/product/blackberry-og-shatter-mr-dank/
3092,"['flyte concentrates', 'keyy concentrates', 'packs', 'vaporizer']",Flyte/Keyy Pen Starter Kit,"[['', '110.00']]",herbapproach.com,https://herbapproach.com/product/flyte-pen-starter-kit/
3093,"['concentrates', 'rocky mountain rosin', 'rosin', 'vaporizer']",Rosin Vape Pen Cartridge (Rocky Mountain Rosin),"[['', '40.00']]",herbapproach.com,https://herbapproach.com/product/rosin-vape-pen-cartridge-rocky-mountain/
3094,"['concentrates', 'hooti extracts', 'hooti live resin', 'live resin']",Lemon Gelato Live Resin (Hooti Extracts),"[['', '50.00']]",herbapproach.com,https://herbapproach.com/product/lemon-gelato-live-resin-hooti-extracts/
3095,"['concentrates', 'rocky mountain rosin', 'rosin', 'vaporizer']",Rosin Vape Pen Kit (Rocky Mountain Rosin),"[['', '60.00']]",herbapproach.com,https://herbapproach.com/product/rosin-vape-pen-kit-rocky-mountain/
3096,"['baked edibles', 'concentrates', 'phoenix tears']",Phoenix Tears 450mg THC (Baked Edibles),"[['', '45.00']]",herbapproach.com,https://herbapproach.com/product/phoenix-tears-450mg-thc-baked-edibles/
3097,"['concentrates', 'distillate', 'hooti extracts', 'vaporizer']",THC Distillate Vaporizer Pen Kit (Hooti Extracts),"[['', '70.00']]",herbapproach.com,https://herbapproach.com/product/thc-distillate-vaporizer-pen-kit-hooti-extracts/
3098,"['pre-rolled packs', 'top shelf']",Premium Pre-Rolled 3 Pack (Top Shelf),"[['', '30.00']]",herbapproach.com,https://herbapproach.com/product/premium-pre-rolled-3-pack-top-shelf/
3099,"['cbd', 'cbd tincture & topicals', 'organa']",CBD Infused Chamomile Soap (Organa),"[['', '13.00']]",herbapproach.com,https://herbapproach.com/product/cbd-infused-chamomile-soap-organa/
3100,"['concentrates', 'distillate', 'hooti distillate syringe', 'hooti extracts']",Green Crack THC Distillate (Hooti Extracts),"[['', '45.00']]",herbapproach.com,https://herbapproach.com/product/green-crack-thc-distillate-hooti-extracts/
3101,"['concentrates', 'vaporizer', 'yocan']",Ishred Dry Herb Vaporizer (Yocan),"[['', '100.00']]",herbapproach.com,https://herbapproach.com/product/ishred-herb-vaporizer-yocan/
3102,"['concentrates', 'vaporizer', 'yocan']",Magneto Extracts Vaporizer Pen – Ceramic Coil (Yocan),"[['', '100.00']]",herbapproach.com,https://herbapproach.com/product/magneto-extracts-vaporizer-pen-yocan/
3103,"['concentrates', 'distillate', 'flash deal', 'pyro extracts', 'vaporizer']",THC Distillate Cartridge Mix and Match (Pyro Extracts),"[['', '85.00']]",herbapproach.com,https://herbapproach.com/product/thc-distillate-cartridge-mix-and-match-pyro-extracts/
3104,"['accessories', 'rolling papers', 'zig zag']",Zig Zag Rolling Papers – Red Cut Corners,"[['', '2.50']]",herbapproach.com,https://herbapproach.com/product/zig-zag-rolling-papers-red-cut-corners/
3105,"['cannalife', 'cbd', 'cbd tincture & topicals', 'topicals & tinctures']",Alaskan Salmon Infused CBD Pet Tincture (Cannalife),"[['', '85.00']]",herbapproach.com,https://herbapproach.com/product/alaskan-salmon-cbd-pet-tincture/
3106,"['cannalife', 'cbd', 'cbd tincture & topicals', 'topicals & tinctures']",CBD Tincture (Cannalife),"[['', '30.00']]",herbapproach.com,https://herbapproach.com/product/cbd-tincture-cannalife/
3107,"['apothecary labs', 'cbd', 'cbd pets', 'cbd tincture & topicals']",Apawthecary 30ml Seafood Flavoured CBD Tincture for Dogs,"[['', '35.00']]",herbapproach.com,https://herbapproach.com/product/apawthecary-30ml-seafood-flavoured-cbd-tincture-for-dogs/
3108,"['hooti cbd isolate', 'hooti extracts']",CBD Isolate (Hooti Extracts),"[['', '50.00']]",herbapproach.com,https://herbapproach.com/product/cbd-isolate-hooti-extracts/
3109,"['accessories', 'raw papers', 'rolling papers']",Kingsize Slim Rolling Papers (Raw Papers),"[['', '3.50']]",herbapproach.com,https://herbapproach.com/product/kingsize-slim-rolling-paper-raw-papers/
3110,"['accessories', 'pure hemp', 'rolling papers']",Pure Hemp Single Wide Rolling Papers,"[['', '3.50']]",herbapproach.com,https://herbapproach.com/product/pure-hemp-single-wide/
3111,"['raw papers', 'rolling papers']",Natural Unrefined Filter Tips (RAW),"[['', '3.00']]",herbapproach.com,https://herbapproach.com/product/natural-unrefined-filter-papers-raw/
3112,"['cbd', 'cbd tincture & topicals', 'spark of life', 'topicals & tinctures', 'vendors']",Full-Spectrum Cannabinoid Complex CBD Tincture (Spark of Life),"[['', '80.00']]",herbapproach.com,https://herbapproach.com/product/full-spectrum-cannabinoid-complex-spark-of-life/
3113,"['concentrates', 'mr. dank', 'shatter']",God Bud Shatter (Mr. Dank),"[['', '35.00']]",herbapproach.com,https://herbapproach.com/product/god-bud-shatter-mr-dank/
3114,"['cannalife', 'edibles', 'foods / cooking']",Organic Cannabis Coconut Oil (Cannalife),"[['', '26.00']]",herbapproach.com,https://herbapproach.com/product/organic-cannabis-coconut-oil-cannalife/
3115,"['accessories', 'rolling papers', 'zig zag']",Zig Zag Rolling Papers – Blue,"[['', '3.50']]",herbapproach.com,https://herbapproach.com/product/zig-zag-rolling-papers-blue/
3116,"['cbd', 'cbd pets', 'cbd tincture & topicals', 'creating brighter days']",Fortify 250mg CBD Tincture for Pets (Creating Brighter Days),"[['', '48.00']]",herbapproach.com,https://herbapproach.com/product/fortify-250mg-cbd-tincture-pets-creating-brighter-days/
3117,"['cannalife', 'cbd', 'cbd pets', 'cbd tincture & topicals', 'topicals & tinctures']",CBD Pet Salve (Cannalife),"[['', '8.00']]",herbapproach.com,https://herbapproach.com/product/cbd-pet-salve-cannalife/
3118,"['apothecary labs', 'topicals & tinctures']",Apawthecary Paw Protection Wax,"[['', '20.00']]",herbapproach.com,https://herbapproach.com/product/apawthecary-paw-protection-wax/
3119,"['rizla', 'rolling papers']",Rizla Green Regular Rolling Papers,"[['', '3.50']]",herbapproach.com,https://herbapproach.com/product/rizla-green-regular-rolling-papers/
3120,"['cbd', 'cbd tincture & topicals', 'organa']",CBD Coffee Scrub (Organa),"[['', '16.00']]",herbapproach.com,https://herbapproach.com/product/cbd-coffee-scrub-organa/
3121,['apparel'],The Rollin’ Stoned Crewneck,"[['', '50.00']]",herbapproach.com,https://herbapproach.com/product/rollin-stoned-crewneck/
3122,['apparel'],Rainbow Astro Walk T-Shirt,"[['', '30.00']]",herbapproach.com,https://herbapproach.com/product/rainbow-astro-walk-t-shirt/
3123,['apparel'],Herb Approach Long Sleeve Tee,"[['', '18.00']]",herbapproach.com,https://herbapproach.com/product/herb-approach-long-sleeve-tee/
3124,['apparel'],Athletic T-Shirt Black Unisex,"[['', '18.00']]",herbapproach.com,https://herbapproach.com/product/athletic-t-shirt-black-unisex/
3125,"['concentrates', 'distillate', 'kleerx distillate', 'kleerx distillate mix-n-match']",Pineapple Express THC Distillate (KleerX),"[['', '35.00']]",herbapproach.com,https://herbapproach.com/product/pineapple-express-thc-distillate-kleerx/
3126,"['candies', 'edibles', 'twisted extracts']",Mango Jelly Bomb 1:1 THC/CBD (Twisted Extracts),"[['', '12.00']]",herbapproach.com,https://herbapproach.com/product/mango-jelly-bomb-11-thc-cbd-twisted-extracts/
3127,"['candies', 'cbd', 'cbd edibles', 'edibles', 'twisted extracts']",CBD Peach Jelly Bomb (Twisted Extracts),"[['', '12.00']]",herbapproach.com,https://herbapproach.com/product/cbd-peach-jelly-bomb-twisted-extracts/
3128,"['concentrates', 'rosin', 'squish extracts', 'squish extracts mix and match']",MK Ultra Rosin (Squish Extracts),"[['', '60.00']]",herbapproach.com,https://herbapproach.com/product/mk-ultra-rosin-squish-extracts/
3129,"['concentrates', 'rosin', 'squish extracts', 'squish extracts mix and match']",Grease Monkey Rosin (Squish Extracts),"[['', '60.00']]",herbapproach.com,https://herbapproach.com/product/grease-monkey-rosin-squish-extracts/
3130,"['candies', 'edibles', 'mota edibles']",Cotton Candy 180mg THC (Mota),"[['', '18.00']]",herbapproach.com,https://herbapproach.com/product/cotton-candy-mota-edibles/
3131,"['buudabomb', 'candies', 'edibles']",Strawberry Yogurt Vegan Gummies (BuudaBomb),"[['', '24.00']]",herbapproach.com,https://herbapproach.com/product/strawberry-yogurt-vegan-gummies-buudabomb/
3132,"['candies', 'edibles', 'faded cannabis co.']",Peach Drops (Faded Cannabis Co),"[['', '15.00']]",herbapproach.com,https://herbapproach.com/product/peach-drops-faded-cannabis-co/
3133,"['candies', 'edibles', 'mota edibles']",Blueberry Lollipop 150mg THC (MOTA),"[['', '15.00']]",herbapproach.com,https://herbapproach.com/product/blueberry-lollipop-lollipop/
3134,"['candies', 'edibles', ""mary's edibles""]",Extreme Strength Indica Westcoast Teddies 300mg THC (Mary’s Edibles),"[['', '20.00']]",herbapproach.com,https://herbapproach.com/product/extreme-strength-indica-westcoast-teddies-300mg-thc-marys-edibles/
3137,"['concentrates', 'pennybags extracts', 'pennybags mix-n-match', 'shatter']",Park Place Pineapple Shatter (Pennybags Extracts),"[['', '35.00']]",herbapproach.com,https://herbapproach.com/product/park-place-pineapple-shatter-pennybags/
3140,"['concentrates', 'phyto extractions', 'shatter']",Kaya Kush Shatter (Phyto Extractions),"[['', '35.00']]",herbapproach.com,https://herbapproach.com/product/kaya-kush-shatter-phyto-extractions/
3141,"['candies', 'edibles', 'sec']",Fruit Salad Gummies 40mg THC (SeC),"[['', '8.00']]",herbapproach.com,https://herbapproach.com/product/fruit-salad-gummies-40mg-thc-sec/
3165,['thc and cbd for pain relief'],Fortify Nutraceutical CBD Pet Oil 250/500mg,"[['250mg', '50'], ['500mg', '70']]",jjmeds.com,https://jjmeds.com/product/fortify-nutraceutical-cbd-pet-oil-250-500mg/
3166,['thc and cbd for pain relief'],Herbal Equine CBD Supplements,"[['', '210.00']]",jjmeds.com,https://jjmeds.com/product/herbal-equine-cbd-supplements/
3167,['thc and cbd for pain relief'],Baked THC Phoenix Tears,"[['0-5ml-225mg', '20'], ['1ml-450mg', '40']]",jjmeds.com,https://jjmeds.com/product/baked-thc-phoenix-tears/
3168,['thc and cbd for pain relief'],THConcentrates Phoenix Tears,"[['', '35.00']]",jjmeds.com,https://jjmeds.com/product/thconcentrates-phoenix-tears/
3169,['thc and cbd for pain relief'],THConcentrates Distillate,"[['', '45.00']]",jjmeds.com,https://jjmeds.com/product/thconcentrates-distillate/
3170,['thc and cbd for pain relief'],Moonshine Extracts THC Phoenix Tears Capsule,"[['', '20.00']]",jjmeds.com,https://jjmeds.com/product/moonshine-extracts-thc-phoenix-tears-capsule/
3171,['thc and cbd for pain relief'],THConcentrates RSO Capsules,"[['', '15.00 - 70.00']]",jjmeds.com,https://jjmeds.com/product/thconcentrates-rso-capsules/
3172,['vaping'],BC Trees / Variable Battery and Charger,"[['', '25.00']]",jjmeds.com,https://jjmeds.com/product/bc-trees-variable-battery-and-charger/
3173,['viridesco'],Viridesco Ratio Blends – Golden 4:1 – THC:CBD,"[['', '60.00 - 99.00']]",jjmeds.com,https://jjmeds.com/product/viridesco-ratio-blends-golden-41-thccbd/
3174,['topicals'],Ease: STOP PAIN Balms,"[['', '28.57 - 57.14']]",jjmeds.com,https://jjmeds.com/product/ease-stop-pain-balms/
3175,['tinctures'],ETHOS Premium Tinctures,"[['', '60.00 - 65.00']]",jjmeds.com,https://jjmeds.com/product/ethos-premium-tinctures/
3176,['vaping'],Viridesco CBD Vape Cartridges,"[['', '50.00']]",jjmeds.com,https://jjmeds.com/product/viridesco-cbd-vape-cartridges/
3184,['thc and cbd for pain relief'],Mary’s THC Capsules,"[['', '45.00 - 105.00']]",jjmeds.com,https://jjmeds.com/product/marys-thc-capsules/
3185,['tinctures'],Active ReLeaf: Tinctures,"[['', '55.00 - 90.00']]",jjmeds.com,https://jjmeds.com/product/active-releaf-tinctures/
3186,['vaping'],Kloud 9 Vape Tips,"[['', '43.00 - 50.00']]",jjmeds.com,https://jjmeds.com/product/kloud-9-vape-tips/
3189,['vaping'],Tucann Disposable/Rechargeable Pen,"[['', '40.00']]",jjmeds.com,https://jjmeds.com/product/tucann-disposable-rechargeable-pen/
3191,['vaping'],AVD Clone Vape Pen Battery,"[['', '20.00']]",jjmeds.com,https://jjmeds.com/product/avd-clone-vape-pen-battery/
3198,['keyy'],KEYY Jetpack CARD-20mg CBD Shot,"[['', '6.00']]",jjmeds.com,https://jjmeds.com/product/keyy-card-cbd-shot/
3201,['tinctures'],Sweet Jane Tinctures,"[['', '15.24 - 28.57']]",jjmeds.com,https://jjmeds.com/product/sweet-jane-tinctures/
3202,['vaping'],Milky Way Extracts Vape Tips,"[['', '50.00']]",jjmeds.com,https://jjmeds.com/product/milky-way-extracts-vape-tips/
3203,['vaping'],Diamond Concentrates Vape Pen – Disposable/Rechargeable,"[['', '45.00 - 60.00']]",jjmeds.com,https://jjmeds.com/product/diamond-concentrates-disposable-rechargeable-pen/
3205,['vaping'],Milky Way Extracts Battery,"[['', '30.00']]",jjmeds.com,https://jjmeds.com/product/milky-way-battery/
3211,['shatter'],HOG Shatter,"[['', '35.00']]",jjmeds.com,https://jjmeds.com/product/house-of-glass-shatter/
3212,['vaping'],BUDDHA Pen and Battery,"[['', '20.00']]",jjmeds.com,https://jjmeds.com/product/viridesco-white-710-battery-and-charger-copy/
3213,['vaping'],Viridesco White 710 Battery and Charger,"[['', '25.00']]",jjmeds.com,https://jjmeds.com/product/viridesco-white-710-battery-and-charger/
3215,['vaping'],Evolve Disposable Vape Pen,"[['', '47.00']]",jjmeds.com,https://jjmeds.com/product/evolve-disposable-vape-pen/
3216,['vaping'],BC Vapes THC Distillate Vape Cartridges,"[['', '47.00']]",jjmeds.com,https://jjmeds.com/product/elite-vape-tips/
3221,['vaping'],Culture Disposable/Rechargeable Pen,"[['', '45.00']]",jjmeds.com,https://jjmeds.com/product/culture-disposable-rechargeable-pen/
3222,['viridesco'],VIRIDESCO: Live Resin,"[['', '65.00']]",jjmeds.com,https://jjmeds.com/product/viridesco-live-resin/
3224,['topicals'],Mary’s 1:1 THC:CBD Low Ratio THC Oil 500mg,"[['', '66.67']]",jjmeds.com,https://jjmeds.com/product/marys-11-thccbd-low-ratio-thc-oil-500mg/
3225,['topicals'],Mary’s THC Oil,"[['', '33.33 - 57.14']]",jjmeds.com,https://jjmeds.com/product/marys-thc-oil/
3226,['topicals'],Mary’s 4:1 THC:CBD High Ratio THC Oil 1000mg : 250mg,"[['', '66.67']]",jjmeds.com,https://jjmeds.com/product/marys-41-thccbd-high-ratio-thc-oil-1000mg-250mg/
3227,['topicals'],Mary’s CBD Oil,"[['', '50.00']]",jjmeds.com,https://jjmeds.com/product/marys-cbd-oil/
3228,['thc and cbd for pain relief'],Mary’s Honey Tears,"[['', '30.00 - 40.00']]",jjmeds.com,https://jjmeds.com/product/marys-honey-tears/
3230,['thc and cbd for pain relief'],Mary’s CBD Tears,"[['', '40.00']]",jjmeds.com,https://jjmeds.com/product/marys-cbd-tears/
3231,['thc and cbd for pain relief'],Mary’s Halley’s Comet 1mL,"[['', '60.00']]",jjmeds.com,https://jjmeds.com/product/marys-halleys-comet-1ml/
3232,['topicals'],Active ReLeaf: ReLeaf Sticks,"[['', '60.00 - 80.00']]",jjmeds.com,https://jjmeds.com/product/active-releaf-releaf-sticks/
3233,['topicals'],Active ReLeaf: Mini ReLeaf Sticks,"[['', '25.00 - 35.00']]",jjmeds.com,https://jjmeds.com/product/active-releaf-mini-releaf-sticks/
3234,['viridesco'],VIRIDESCO: Hemp CBD Distillate 79.9%,"[['', '145.00 - 290.00']]",jjmeds.com,https://jjmeds.com/product/viridesco-hemp-cbd-distillate/
3235,['viridesco'],VIRIDESCO: Full Plant Extract 1:1 Oil Blend,"[['', '93.00 - 199.00']]",jjmeds.com,https://jjmeds.com/product/viridesco-full-plant-extract-11-oil-blend/
3236,['viridesco'],VIRIDESCO: Premium CO2 Hemp Flower Oil (Full Plant Extract),"[['', '130.00 - 260.00']]",jjmeds.com,https://jjmeds.com/product/viridesco-hemp-flower-oil-full-plant-extract/
3237,['viridesco'],VIRIDESCO: Organic Hemp Flower Oil,"[['', '37.00 - 180.00']]",jjmeds.com,https://jjmeds.com/product/viridesco-organic-hemp-flower-oil/
3238,['viridesco'],Viridesco: CBD Distillate Vape Pen Cartridge + Battery set,"[['', '70.00']]",jjmeds.com,https://jjmeds.com/product/viridesco-cbd-distillate-vape-cart-battery/
3240,['vaping'],BC Trees Organic Oil Cartridge,"[['', '47.00']]",jjmeds.com,https://jjmeds.com/product/bc-trees-organic-oil-cartridge/
3244,['topicals'],OMNI RELIEF THC PAIN ROLL-ON MINT,"[['', '23.81']]",jjmeds.com,https://jjmeds.com/product/omni-relief-thc-pain-roll-on-mint/
3245,['viridesco'],VIRIDESCO: Cherry Oil Blend,"[['', '40.00 - 117.00']]",jjmeds.com,https://jjmeds.com/product/viridesco-cherry-oil-blend/
3246,['viridesco'],VIRIDESCO: Honey Oil,"[['', '65.00 - 155.00']]",jjmeds.com,https://jjmeds.com/product/viridesco-pink-gorilla-punch-honey-oil-2ml/
3247,['viridesco'],VIRIDESCO: RSO Phoenix Tears,"[['', '30.00 - 138.00']]",jjmeds.com,https://jjmeds.com/product/viridesco-pink-rockstar-kush-oil-blend-rso/
3248,['vaping'],BC Trees Infused Hemp Oil,"[['', '59.00 - 99.00']]",jjmeds.com,https://jjmeds.com/product/bc-trees-infused-hemp-oil/
